"player.givenName","player.surname","opponent","confidence_flag","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_30","predicted_disposals"
"Logan","McDonald","Collingwood","ok",2.38621598280623,2.92526233141574,3.69357995820592,4.81002516425771,6.46817040861103,8.99086750265934,12.9300900753463,19.2541408414157,29.7076189942359,47.5217787252097,78.854327917304,135.789027228428,242.763739494308,450.749757086033,869.46887839711,1742.84208150211,3631.21955356676,7865.57935916264,17716.4101943457,41501.3026358208,101124.217530591,8.5
"Caiden","Cleary","Collingwood","ok",1.47609344713574,1.69279883069916,2.0027690808809,2.45148401729752,3.11241759344911,4.10768464854959,5.64621653442166,8.09642665688127,12.1287534330548,19.0041463086218,31.1771373926502,53.5995630481347,96.6384756304439,182.845020908914,363.24690282458,758.079969354955,1662.65942918173,3833.753016008,9296.40361310884,23713.5365149304,63646.4580068136,11.5
"Hayden","McLean","Collingwood","ok",1.76344808590175,2.10662350534064,2.60645809194156,3.34835248223408,4.4757536824856,6.23684917346335,9.07450080962547,13.8048677415883,21.9836787819777,36.6825478140045,64.1917322267416,117.889613535339,227.363347465612,460.731343313706,981.430662641164,2198.52497241509,5181.02595658032,12848.3138689684,33538.1844657431,92172.0090967851,266756.934815601,10.2
"Peter","Ladhams","Collingwood","ok",1.16115503671772,1.26734285035475,1.43134917152566,1.68349029031032,2.07408633313343,2.69053192913577,3.69126724747666,5.37612088472157,8.33830970400797,13.807901352644,24.4650659968542,46.4622204874187,94.7155309915179,207.507963139581,489.077356707321,1241.12400611132,3393.55766156582,10003.63806249,31808.6175159558,109145.318750803,404298.23561075,13.3
"Billy","Frampton","Sydney Swans","ok",1.44551655615371,1.6461917608633,1.9314729745113,2.34134468486256,2.93964630884603,3.83115685618595,5.19274605510524,7.33178924655169,10.7989399752276,16.6125059785825,26.719048416376,44.9700152435896,79.2630753945677,146.402310027568,283.529472616308,576.013723810806,1228.10327141951,2748.93061069687,6461.87814221577,15956.6592255574,41401.9575138806,11.7
"Jeremy","Howe","Sydney Swans","ok",1.09815712198953,1.15660917122009,1.24298943724186,1.3688220414152,1.55103166205014,1.81541340557541,2.20266979180899,2.77914302795552,3.65642288640931,5.02826497476337,7.24233705496848,10.9443167189364,17.377375480561,29.0271410926992,51.0629233559441,94.6839314380326,185.202272397638,382.382344289245,833.820694757262,1921.2282684982,4679.46936598042,15
"Brayden","Maynard","Sydney Swans","ok",1.00681624421849,1.01218937324039,1.02099250549163,1.03488853568102,1.05609544272999,1.08751569300447,1.13292909638857,1.19730334299151,1.28730154890671,1.41210466585908,1.584734275821,1.82418479387717,2.15889985108036,2.63254158985508,3.31377052342869,4.31320996226436,5.81359014796199,8.12466345199108,11.7858582736433,17.7633557071171,27.8390155111682,21.1
"Isaac","Quaynor","Sydney Swans","ok",1.08400001627437,1.12539675704422,1.18323219227979,1.26295813811277,1.37193134056051,1.52034195816365,1.72267362714046,2.0000185514359,2.3838021409383,2.92188602929797,3.68877310205894,4.80304047546159,6.45778716759076,8.97504329955601,12.9053215125742,19.2142608668602,29.6414765399715,47.4086438666625,78.6545459900643,135.424478730628,242.075815786192,16.5
"Josh","Daicos","Sydney Swans","ok",1.00086005159011,1.0016992603177,1.00323093991893,1.00591644572886,1.01044474106889,1.01779996307282,1.02933352635078,1.0468428959892,1.07266735620204,1.10982250676326,1.16220883133741,1.23494597986689,1.33490712762231,1.47156512857251,1.65832822427396,1.91466111620996,2.26949803318012,2.76683338306616,3.47506679397253,4.50296461899244,6.02754112890181,24.8
"Wil","Parker","Sydney Swans","ok",1.6989305886077,2.08433597302919,2.68507205639534,3.64679014637571,5.24003378636224,7.98886200576924,12.9542218787029,22.3863288307885,41.2972023047479,81.4373111591916,171.866035062302,388.541698809642,941.708655051654,2448.62728242547,6834.50527332362,20487.2646748517,65983.7663132278,228415.120651285,850128.291643337,3402792.40415301,14651508.2444101,10.3
"Roan","Steele","Sydney Swans","ok",1.1544655671801,1.2232661412583,1.3175609074406,1.44604656226229,1.62093235182519,1.85979168794593,2.1885168051464,2.64611331154031,3.29263311091525,4.22257667351715,5.58803304922243,7.63954021915907,10.7999276355624,15.8009959252459,23.9428341083291,37.5985140757826,61.2224899436903,103.420612683211,181.319027584522,330.05136831244,623.970156770137,15
"Steele","Sidebottom","Sydney Swans","ok",1.0039758962789,1.01476399949779,1.04573965547329,1.12146828285266,1.28692325028983,1.62947561709057,2.34260775570642,3.91563164129354,7.74941871259298,18.4054350758543,52.9759534488164,186.100993670984,802.065738067083,4257.28482734732,27910.842711284,226511.448498826,2279442.24833378,28482237.4750219,442378693.661619,8548043952.5243,205636746881.127,15.1
"Edward","Allan","Sydney Swans","ok",1.16776442028282,1.24733798730459,1.35845288275805,1.51285972340964,1.7275983431596,2.02807167178774,2.45314425789016,3.06377603195193,3.95798427555256,5.29741235917032,7.35571883263195,10.6090458286627,15.9098045084252,24.8300001633837,40.3594437307467,68.3688312913711,120.77165447906,222.577964518805,428.151985397954,859.957176973578,1804.10885596026,14.4
"Jordan","De Goey","Sydney Swans","ok",1.02289581379957,1.03806779210568,1.0612129938445,1.09549615133491,1.14505563515924,1.21536821942089,1.31384829787538,1.4508225705891,1.6411065889035,1.90656675731986,2.28034095518751,2.8139273651782,3.589360228645,4.74063014591304,6.4923206016992,9.23112203608893,13.6417860383734,20.9728336053991,33.5709239136974,55.9877640410587,97.3439746248447,18.8
"Beau","McCreery","Sydney Swans","ok",1.12675061155995,1.19519069188443,1.29380340584836,1.43454801451203,1.63496370490644,1.92163707208415,2.33612735744518,2.94531770365648,3.85997418983065,5.26896204778637,7.50419194242841,11.1676763533784,17.388006861215,28.3551907397814,48.4741804308969,86.9410860764161,163.707718524335,323.813199473021,673.160239264971,1471.3938845857,3382.902236328,14.7
"Lachie","Schultz","Sydney Swans","ok",1.12435058988883,1.20062108906274,1.31485580924167,1.4841588177237,1.7348693939684,2.10920139252086,2.67736220292611,3.56032980829142,4.97410862937007,7.31880866505776,11.364675507465,18.6557902506062,32.421868350973,59.7251561809511,116.738720296536,242.317792796203,534.546670705943,1253.96616360019,3129.79996015163,8315.26371778617,23525.2943818399,14.2
"Jack","Buller","Sydney Swans","ok",1.65276140153265,1.95507141130908,2.3963980650226,3.05217728876794,4.0492144241456,5.60728689077931,8.1196198855892,12.3135840595284,19.582348987088,32.6932155671311,57.3551554584975,105.817725919,205.453766250162,420.044836939125,904.739544900769,2053.94325067744,4916.4947434288,12412.7780221435,33063.9386471376,92944.3311641693,275785.451701819,10.6
"Jamie","Elliott","Sydney Swans","ok",1.1526358716015,1.24953813310039,1.39707959164849,1.62033956648227,1.95983966381546,2.48390887026382,3.3124804443684,4.66456354525012,6.9567004185626,11.0156804956855,18.5581277518097,33.3210329963093,63.8535264781694,130.752698978182,286.383721955164,671.492551686041,1686.69244526695,4541.42895148365,13113.9294730406,40630.0103390131,135113.435258952,13.6
"Daniel","McStay","Sydney Swans","ok",2.14134256988883,2.65665982173151,3.42248463107202,4.58803034500493,6.41190220314435,9.35635245792254,14.2747788472904,22.7968008228693,38.1457150941907,66.934309077279,123.252183860744,238.314765253387,484.114847292017,1033.68064484116,2320.8011595387,5480.92375757274,13619.6402302821,35619.6126903272,98067.7675114092,284293.525086254,867942.825723198,9.1
"Oscar","Steene","Sydney Swans","ok",2.43790144412588,3.38423243240748,5.04340456827479,8.10361390890652,14.0879466579677,26.5744272050258,54.5162135854211,121.854907332405,297.218575021547,792.072980806094,2308.64179264547,7365.80005009758,25743.3078517463,98616.5349065353,414282.059533154,1909373.89685825,9658173.41486103,53634808.7582535,327089289.284729,2191081151.19599,16125562379.9425,8.8
"Jack","Crisp","Sydney Swans","ok",1.00059268021286,1.0012998598717,1.00271515911877,1.00540679620166,1.01027830129057,1.0186871852054,1.03257352306842,1.05460272079309,1.08834712511044,1.13856051732503,1.21163551082283,1.3163804375414,1.46532636861947,1.67691147070365,1.97915151162642,2.41590759225017,3.05783381466319,4.02200234771983,5.50807112388878,7.8668880025323,11.7345705235203,23.6
"Nick","Daicos","Sydney Swans","ok",1.00000582385618,1.00001581737198,1.00004097041677,1.0001012304256,1.0002386540718,1.00053701527269,1.00115386132752,1.0023687998478,1.00465017988949,1.00873925180353,1.01574763946731,1.02726333855074,1.04546582714374,1.07326419930654,1.11449274166732,1.17422392075938,1.25928994653899,1.3791489902034,1.54730974758401,1.78367240297609,2.1184149753438,29.2
"Dan","Houston","Sydney Swans","ok",1.00062809919313,1.00136259423559,1.00281812220416,1.00556195003956,1.01048940001043,1.01893739998072,1.03280725511918,1.05470110113727,1.08809568637743,1.13760447120803,1.20941236755027,1.3120104546647,1.45742604941356,1.6632681387429,1.95614543171008,2.37746683554503,2.99350337636419,3.91328994868083,5.32134839188601,7.53921211615541,11.1445307853293,23.6
"Charlie","West","Sydney Swans","insufficient_history",1.15773197685543,1.24190469874168,1.36332588774292,1.53745330048451,1.78755290980935,2.14981863193661,2.68232039401115,3.48104874201888,4.70951050133951,6.65497281430637,9.83871492573764,15.2392143435065,24.7592967705782,42.2384124012703,75.7263682519508,142.783729637944,283.320530474494,591.945986344796,1302.8525801913,3022.00171778912,7389.82785285984,14.1
"William","Hayes","Sydney Swans","ok",2.90906441524018,3.68098460889006,4.80729213775597,6.48782280351921,9.0578899172516,13.0945815572857,19.6176263180305,30.4788785721526,49.1379057317807,82.2493374157622,143.004472068881,258.372423534786,485.26396227598,947.725287087825,1925.22041189533,4068.91905988485,8948.97337250194,20485.5418385316,48817.685039661,121123.910925009,312943.64961989,7.5
"Angus","Anderson","Sydney Swans","ok",1.19535926848889,1.29301537840619,1.43196424525273,1.62920407234066,1.91039357074733,2.31545377206112,2.90829959630546,3.79418108330903,5.15144136499731,7.29136111473532,10.7743180061389,16.642285476864,26.8992483469993,45.5371992899465,80.8034136480552,150.390568175087,293.757408192811,602.490374638154,1298.04983908245,2938.83449531631,6994.28397541897,13.8
"Ned","Long","Sydney Swans","ok",1.0194842692174,1.03614194514079,1.06387318038968,1.10813366575018,1.17646307982002,1.27949882131728,1.43280466858835,1.66013310267418,1.99925611421082,2.51257248006185,3.30694910663415,4.57207403994034,6.65725175586485,10.2309470315082,16.6252202203609,28.6096872785225,52.2046565965102,101.116772198987,208.088873892748,455.322813512528,1060.02930313976,17.5
"Tew","Jiath","Sydney Swans","insufficient_history",1.02273736250286,1.04108705458352,1.07097470186096,1.11781507888956,1.18904865742129,1.29513841945967,1.45133953224084,1.68080996679872,2.02009879752137,2.52900682238854,3.30878879938178,4.53682713948871,6.53493928134266,9.90874937292904,15.8426346110545,26.7480954233462,47.7465480225195,90.2025999848823,180.509429236143,382.915942101123,861.591698367124,17.5
"Jakob","Ryan","Sydney Swans","insufficient_history",1.10637970280075,1.17937213620241,1.29242757454058,1.46503383851571,1.72794254452093,2.13198158895228,2.76483506226813,3.78407569758681,5.48473594234105,8.44330191450556,13.837987240741,24.1936872977027,45.1976557641223,90.3459714447951,193.452998364995,444.149821861193,1094.25414986827,2894.90815638,8228.6400108805,25142.6062313633,82615.8823199457,14.2
"Harvey","Harrison","Sydney Swans","ok",2.30725133992046,3.02477386384381,4.1802462873463,6.10885541453675,9.46428585655952,15.5783008128412,27.2918800589328,50.9652556980715,101.573636577228,216.273973000205,492.404657526164,1199.64752143883,3129.45824048953,8745.78902325806,26196.3279172621,84132.3838210351,289810.537124676,1071077.7192539,4248103.52077672,18085655.6859888,82665560.9066103,8.9
"Oscar","Adams","Yartapuulti","ok",1.45583559421128,1.63477945442259,1.87946336896558,2.21669848690421,2.68697765401026,3.35280762588833,4.31282623390805,5.72625053005386,7.85618495458129,11.1481512827644,16.3759609036638,24.9195084570713,39.3075549346472,64.3067175147709,109.166625812673,192.380029091962,352.068727925008,669.319869301308,1322.21938874111,2714.85839918109,5795.1216192025,11.9
"Sam","Collins","Yartapuulti","ok",1.19338570733523,1.30692253907028,1.47665584615881,1.73006644616632,2.11158095703771,2.69585359116637,3.61305993116599,5.09876604059941,7.59594317643779,11.971848690237,19.9980032623948,35.4578465651325,66.8168358635893,133.957339089936,285.983299353716,650.63136394509,1578.43506772976,4085.56664634221,11287.9314566091,33303.3107995459,104959.662882136,13.2
"Mac","Andrew","Yartapuulti","ok",1.05984047926112,1.09230576146738,1.13880968054725,1.2042229634966,1.29506213729257,1.42027868853144,1.59251767481105,1.83013071682857,2.16043276707086,2.62506320730833,3.28899426200059,4.25600852344783,5.69591644590037,7.89358363533572,11.3394661913436,16.9011454349585,26.1570722494917,42.0639584889916,70.3296329143882,122.320485080696,221.405901435574,17.1
"Bodhi","Uwland","Yartapuulti","ok",1.00459816487279,1.00779867917695,1.01284476197839,1.02056713417559,1.03205886390791,1.04872453978516,1.07234093771176,1.10514117414834,1.14994046617615,1.21032882494897,1.29096572509588,1.39802690592741,1.53987865570084,1.72809751579662,1.97902517740552,2.31616970167748,2.7739709860631,3.4038056210656,4.28373348826641,5.53460904043613,7.34721862309563,23.6
"Wil","Powell","Yartapuulti","ok",1.07596584031312,1.11504714778904,1.17025597196573,1.2470814960386,1.35294299937068,1.49814384328058,1.69738598888149,1.97219214279178,2.35483588038274,2.89483937967827,3.66994476558167,4.80505657489569,6.50571196299915,9.11865080430019,13.2441673033874,19.949895880432,31.1884705841459,50.6359678040081,85.4228816200928,149.812227686294,273.249817017729,16.6
"Daniel","Rioli","Yartapuulti","ok",1.00486210866446,1.00882855729144,1.01543631323932,1.02603390219314,1.0424442922964,1.06706861394091,1.10302830862611,1.15438481319101,1.2264954474305,1.32659075079684,1.46470182927723,1.65514365330693,1.91890085004474,2.28751788653849,2.80956225532424,3.56159540431654,4.66722655152525,6.33100206982725,8.90018437540916,12.9802754824309,19.6568010173125,21.8
"Lachie","Weller","Yartapuulti","ok",1.04091905613289,1.06464177450404,1.09928070131308,1.14873615953162,1.21813612105026,1.31437267970049,1.44696212405551,1.62941684270124,1.88144355925316,2.23251088733796,2.7277448422899,3.43787788344692,4.47642033902526,6.02999975487546,8.41328053672309,12.1708985122729,18.2716184343116,28.4881752197857,46.1611848995171,77.7798408852183,136.349994920297,17.9
"Christian","Petracca","Yartapuulti","ok",1.00057603448226,1.00114722506845,1.00220144628719,1.0040727298152,1.00726990189179,1.01253420903772,1.02090189271968,1.03377077998943,1.05297477382976,1.08087810971725,1.12051158785834,1.17578505646504,1.25182522766742,1.35550939732839,1.49630154805733,1.68756043849946,1.94860076534483,2.30798530643239,2.80887609470724,3.51790491700167,4.5401867485967,25.7
"Touk","Miller","Yartapuulti","ok",1.0025206476287,1.0046113130606,1.00814456516137,1.01390335700164,1.02297170576101,1.03680038473708,1.05728178635279,1.0868471261896,1.12860936552449,1.18658708308736,1.26605941685276,1.37412442835449,1.52057082096461,1.71923895601006,1.99016327256522,2.36299272863995,2.88254911444414,3.61803828999832,4.67863383108695,6.24041220297071,8.59394823142441,23.5
"Will","Graham","Yartapuulti","ok",1.24904350597875,1.39237595455325,1.60728766172971,1.93091499044742,2.42502741952792,3.19639106643506,4.43665383043565,6.50341126610284,10.0914948231823,16.6098584731224,29.0466456242976,54.0442274426595,107.110152646658,226.34105605141,510.392129254363,1229.0064519509,3162.06149912277,8697.03922693651,25582.6497651546,80510.9216777306,271168.882670776,12.7
"Matt","Rowell","Yartapuulti","ok",1,1.00000000000009,1.00000000000422,1.00000000014712,1.00000000389912,1.00000007867823,1.00000121026848,1.0000142155036,1.00012777747949,1.0008818708337,1.00470211270199,1.01962330980413,1.06577096458332,1.18466654959249,1.45926306101311,2.0770637766708,3.54029859439344,7.42537643618989,19.5419100841021,65.4226227694626,281.291523612304,24.4
"Jed","Walter","Yartapuulti","ok",2.13265700035965,2.53683479974623,3.09409917936705,3.8741643685236,4.98534207828286,6.599354819408,8.99423891347535,12.6300842763005,18.2856401727307,27.3102003947446,42.0987247499752,67.009222913986,110.177064952944,187.192444819188,328.744278017659,596.92274589125,1120.91406435242,2177.27674154373,4375.47308105541,9098.72923928765,19581.569039265,9.1
"Jamarra","Ugle-Hagan","Yartapuulti","ok",2.99092291549632,3.9519493403505,5.44845538782513,7.85190746931741,11.8463739005226,18.7358497358194,31.0973421830141,54.218480388843,99.3796050311411,191.634545752024,388.986894677139,831.577849555142,1873.13723601829,4447.35255293785,11133.8107890976,29398.3697826497,81893.8158812198,240727.38243873,746849.584727912,2445969.53771304,8457612.0669713,7.7
"Ben","King","Yartapuulti","ok",2.30275287270353,2.87973009264361,3.73630555176203,5.03901352911128,7.07578792970415,10.35961284196,15.8335163231429,25.2887030234296,42.245141716511,73.8684386155246,135.287445552827,259.667599686145,522.578822774953,1103.17303711913,2443.73144403823,5682.26284582369,13872.985689261,35571.9268746088,95814.0324997323,271156.309833009,806407.230304505,8.8
"Leonardo","Lombard","Yartapuulti","ok",1.2041686792182,1.31273867952415,1.47031497002941,1.69876274227091,2.0321579310823,2.52540810929748,3.26984922893136,4.42230407562568,6.26094081068357,9.29620646134031,14.4987285064753,23.7842953390831,41.0843636519497,74.8004226274678,143.656677484591,291.234584541278,623.610055344279,1411.09963120907,3375.72932298408,8540.99241853926,22862.5000581706,13.4
"Ned","Moyle","Yartapuulti","ok",2.16877096464259,2.69966681306708,3.49113916101663,4.70013496429587,6.59989905967742,9.68125129080473,14.8551371352852,23.8710079932604,40.2104217785971,71.0629542369044,131.854647440308,257.017109714194,526.590361488819,1134.55813239026,2571.55591022796,6133.81529553316,15401.4698554298,40719.7938899076,113386.758425547,332599.9291701,1027932.42870004,9.1
"Noah","Anderson","Yartapuulti","ok",1.00158357328503,1.00291298862297,1.00518226499751,1.00892335959729,1.014887329814,1.02409669052937,1.03790137616972,1.05804303759777,1.08673884688452,1.12680386026491,1.1818400576524,1.25653151381831,1.35710187006918,1.49201800388301,1.67307157894173,1.91705267097283,2.24837206940127,2.70323633479551,3.33641564841056,4.23242577033667,5.5243720855407,24.8
"Bailey","Humphrey","Yartapuulti","ok",1.20452528885986,1.29069078891054,1.40776860356808,1.56649270309442,1.78214439379275,2.07698914365944,2.4841873362569,3.05418689079041,3.86538401971494,5.04227834783906,6.78706824816201,9.43587948222175,13.5611682371395,20.1627110870996,31.032676326631,49.4713395190912,81.7272722456478,139.973988612631,248.633581404194,458.19424698098,876.284333631892,14.3
"John","Noble","Yartapuulti","ok",1.00054866688916,1.00122336534213,1.00259380455198,1.0052346151818,1.01006946119744,1.01849840608429,1.03253635888218,1.05496679688751,1.08953760300001,1.14125889182746,1.21690340440661,1.32586315034921,1.48160149622653,1.70409950224843,2.02400422555824,2.48978598775599,3.18038459569254,4.22816669062043,5.86181602193555,8.48889612277477,12.859790044506,23.4
"Nick","Holman","Yartapuulti","ok",2.63022131313202,3.38711104987652,4.54020079343088,6.34660468795941,9.26669534920459,14.1520769584614,22.6326140796004,37.9403497395034,66.7251740262601,123.201589265715,238.975129680121,487.228570806504,1044.62034714855,2356.1618626157,5592.74723796677,13975.0046962218,36770.7364826089,101901.177905033,297490.792014634,915094.495018234,2966389.7366315,8.2
"Joel","Jeffrey","Yartapuulti","ok",1.00345539736553,1.0083376165873,1.01858469792071,1.03847624930877,1.07453114393151,1.13632440314204,1.23797342656333,1.40110629629933,1.66076886707085,2.07713330771834,2.75918537677969,3.91450974011346,5.95889717171951,9.77006135055005,17.3067711764218,33.2058105874973,69.1478570927505,156.542831958215,385.806556047557,1036.27611081722,3036.36989001852,18.3
"Zeke","Uwland","Yartapuulti","ok",1.34493591832577,1.52027566916766,1.7762573940637,2.15327803953433,2.71751865032241,3.58100605995932,4.93971387923554,7.14833101766409,10.8720726636812,17.4060405429075,29.3722814025378,52.3006559489718,98.3594696487502,195.528933538212,411.137064511551,914.9454188662,2156.0223667587,5382.04838236157,14237.7025489559,39927.3853171037,118730.778353303,12.1
"Lachlan","Gulbin","Yartapuulti","ok",1.48443101843999,1.67363872211438,1.93259551706008,2.29008369369825,2.78973297733974,3.49913763414079,4.52535789328213,6.04186271184512,8.33643470926978,11.8983675913431,17.5810750496098,26.9130063723559,42.7076604185688,70.2926462617419,120.054594443438,212.858634892663,391.926202581092,749.645563302686,1489.93790830579,3077.85909077309,6609.87703122732,11.7
"Alex","Davies","Yartapuulti","ok",1.10302170791094,1.16021656313155,1.2430290148454,1.36140948995243,1.52968847866421,1.76920839887446,2.11277119348791,2.61229740601632,3.35233823038654,4.47456070397443,6.22338790697597,9.0336042521457,13.7037051716119,21.7499094883869,36.1531619676497,62.9897036485512,115.117170630597,220.814034960488,444.796018095164,941.332509040311,2093.85694837326,15.2
"Jarrod","Witts","Yartapuulti","ok",1.435290572205,1.6359697971881,1.92300684187682,2.33801191091423,2.94795075596915,3.86372586261481,5.27443249101159,7.51237803568625,11.1802752190968,17.4079804656198,28.3878375816513,48.5292066545602,87.0366654053112,163.878512835053,324.126142563671,673.744779654035,1472.49551068965,3384.95621707114,8187.19408731847,20841.2995320673,55851.1093402333,11.7
"Ben","Jepson","Yartapuulti","ok",1.23169725853721,1.37647988688711,1.59907431532821,1.94273265807877,2.48162223194933,3.34855790666902,4.79174934621224,7.29589344347152,11.8522272460494,20.5892334549058,38.3185146254755,76.5198202708986,164.168437317982,378.805478895982,940.889089729033,2517.55744002534,7261.26183895155,22587.513638489,75813.4783123784,274673.120283078,1074544.6939454,12.6
"Logan","Evans","Gold Coast SUNS","ok",1.05091825311828,1.08236394885886,1.12914276051209,1.19715877683151,1.29448226501548,1.43248615729605,1.62773566689844,1.90513994481378,2.30328314521091,2.8836349731315,3.74686531121331,5.06252703872263,7.12459270888102,10.4584214136004,16.0330706561094,25.6960417873531,43.0927106690996,75.6768541736292,139.261369566808,268.691284201617,543.807631727951,16.8
"Esava","Ratugolea","Gold Coast SUNS","ok",1.72648166291137,2.07184813105628,2.58317660743913,3.355810992543,4.55373365348173,6.46829306387026,9.63499398758344,15.073745972595,24.8007619607469,42.9598343857254,78.4189347083215,150.968478754919,306.728454131502,658.077903205802,1491.67261081284,3573.80157272374,9053.38102998755,24258.0695563407,68768.6541666559,206310.945889782,655159.654333675,10.3
"Lachie","Jones","Gold Coast SUNS","ok",1.31451882366846,1.44975761226703,1.63686076368756,1.89676890651419,2.26103632229918,2.77839159757557,3.52592107790373,4.62858229319977,6.29408927583666,8.87686653494708,12.998380452736,19.7797149839875,31.3037611942267,51.560458896335,88.4380330590613,158.04753556887,294.413698984221,571.900423514719,1158.8420043488,2450.19458213781,5407.10751558935,12.8
"Darcy","Byrne-Jones","Gold Coast SUNS","ok",1.03119523751767,1.04939600061838,1.07605070812043,1.11416715450151,1.1676294200844,1.2415307661062,1.34270275822834,1.48054867173128,1.66835303898435,1.9253525699231,2.28005495886875,2.7756519195449,3.47902554412526,4.4960539092955,5.9982000280609,8.26976306279507,11.7938396943701,17.4125394265709,26.6331493751945,42.2284761265826,69.4456934218637,18.7
"Aliir","Aliir","Gold Coast SUNS","ok",1.06543206754972,1.09949359187241,1.14773506021359,1.21493772321234,1.30748195332595,1.43410389350091,1.60708977864656,1.84416826417711,2.17154399445576,2.62884360286858,3.2773410571027,4.21393148505174,5.59540503944655,7.68159395436577,10.9139099512488,16.0618498263381,24.5033024051054,38.7750625117704,63.6835572719952,108.608897203995,192.422504634144,17
"Kane","Farrell","Gold Coast SUNS","ok",1.0011053732055,1.0026753355211,1.00605074621513,1.01281819839956,1.02552126351333,1.04797658146992,1.08565474679834,1.14625529751603,1.24073890004556,1.38526036299105,1.60475361551136,1.93955568718345,2.45783519698981,3.27960515052544,4.62483266224252,6.91371101421205,10.9845068097895,18.5878215402876,33.5599685230916,64.7434552622757,133.622865914111,20.6
"Ewan","Mackinlay","Gold Coast SUNS","ok",1.21985938082396,1.31290778147978,1.43971418981039,1.612305998613,1.84797701462468,2.17218282322027,2.62323544802377,3.26006427846729,4.17531582895544,5.51795012078539,7.53310227501168,10.6340477536838,15.5352691195192,23.5046483241341,36.8537526098034,59.916331624238,101.054602428611,176.88856228444,321.468779266352,606.75904919015,1189.75695866762,14
"Jason","Horne-Francis","Gold Coast SUNS","ok",1.00000000000002,1.00000000000057,1.00000000001566,1.00000000034814,1.00000000621814,1.00000008929872,1.00000103207724,1.00000961104763,1.00007222348915,1.00043889235223,1.00216432124363,1.00871871177027,1.02906469702146,1.08200777729291,1.20244572355617,1.45560580728047,1.97780571632445,3.09565408563271,5.69699063770971,12.517582335934,33.2074864657079,25.5
"Jase","Burgoyne","Gold Coast SUNS","ok",1.02028446507974,1.03400711786763,1.05510101439571,1.08654906834319,1.13224928365919,1.19734146099255,1.28874457292387,1.41603312699011,1.59285563668449,1.83923588773067,2.18535115141583,2.67785016623515,3.39065207968988,4.44384736221246,6.03760965842581,8.51462239350599,12.4780893916444,19.0210362596071,30.1847038258662,49.9022379802256,86.0012534089185,19
"Christian","Moraes","Gold Coast SUNS","ok",1.05525877345121,1.08676064609998,1.13252394214565,1.19768780767637,1.2891700674574,1.41654318609995,1.59345169538354,1.83991122192177,2.18608219124377,2.67857884254353,3.39125021640447,4.44404460538974,6.03684606523506,8.51174236295174,12.4706945171314,19.0040885286659,30.1474418275754,49.821200800227,85.8240851637031,154.195002363662,289.069064518952,17
"Mitch","Georgiades","Gold Coast SUNS","ok",1.4156156877509,1.60798327615049,1.88291031893017,2.27980378898771,2.86187277413715,3.73345135980212,5.071830762415,7.18747384194122,10.641397044391,16.4812474335264,26.7317207431062,45.4481110302995,81.0596249769556,151.771846085336,298.49145202147,616.946576455866,1340.69314084186,3064.38591137284,7369.44130004041,18652.1729568728,49698.0551904999,11.8
"Joe","Berry","Gold Coast SUNS","ok",1.22045432773527,1.34433565403387,1.5277625516781,1.79965313532077,2.20671673501222,2.82720851229766,3.7969511920172,5.36025505370938,7.97317414904141,12.5208163916858,20.792736477012,36.5657024874678,68.1754699892602,134.897087219297,283.503861607107,633.292210294651,1504.52482905971,3803.36635332124,10235.349725777,29333.8354614699,89559.2781142307,13
"Corey","Durdin","Gold Coast SUNS","ok",2.05148489598281,2.53851663744181,3.26609104509316,4.37956495067839,6.13287629474361,8.98415512325061,13.7882258673523,22.1973187298743,37.5245354128411,66.6723780566728,124.60281966484,245.102758834023,507.754106061018,1108.29667184512,2549.99722883895,6186.77125309171,15833.1822039738,42753.7230953362,121839.542124941,366526.642424696,1164151.14327736,9.4
"Jack","Whitlock","Gold Coast SUNS","ok",1.88407263789838,2.36606528772933,3.12419589160693,4.35329861151401,6.42104510492311,10.0512285341775,16.73361903711,29.6818703774944,56.1779592563287,113.592377153491,245.633860446439,568.536641844693,1409.53663636487,3745.50319795097,10673.044955851,32629.2049289438,107061.418577096,377149.446898249,1426837.5129103,5798646.96879178,25320186.5338859,9.8
"Joe","Richards","Gold Coast SUNS","ok",1.16475591340056,1.24995334193867,1.37184094504649,1.54532512171629,1.79269507018147,2.14834790837409,2.66695779809092,3.43795169644986,4.61186681462956,6.44973297266776,9.41837968708044,14.3801253546336,22.9825617177171,38.4864644245513,67.5856209760241,124.551272552001,241.021957305015,490.015370378392,1047.14394370931,2352.9857254644,5561.58782383847,14.1
"Jordon","Sweet","Gold Coast SUNS","ok",1.23708850090516,1.40299567627226,1.66907758245992,2.09919512251398,2.81031348846319,4.02808301613421,6.21110064336299,10.3435391286165,18.6630551767446,36.578702270528,78.0391184058673,181.539761975417,461.11404037503,1280.31416840433,3889.60238101445,12939.4142496113,47166.0988412151,188491.513789954,826236.58602241,3974132.50329511,20982420.121295,12.3
